date,factor,cum_intraday,cum_overnight,cum_daily
2017-12-22,1,-17.657081413540926,13.850325258264599,-3.806756155276295
2017-12-25,1,-17.59896236551831,13.855709173157956,-3.7432531923603207
2017-12-26,1,-17.679930946204728,13.868170083067922,-3.8117608631367705
2017-12-27,1,-17.64321389992508,13.881444388701349,-3.7617695112236946
2017-12-28,1,-17.69435951699831,13.893536717786109,-3.800822799212165
2017-12-29,1,-17.729884799240384,13.890032009889484,-3.8398527893508647
2018-01-02,1,-17.813386653739396,13.877815244628499,-3.935571409110862
2018-01-03,1,-17.86212206273002,13.873927410278725,-3.98819465245126
2018-01-04,1,-17.92976241372974,13.878188782623548,-4.051573631106157
2018-01-05,1,-17.96249131348445,13.879417840994195,-4.083073472490219
2018-01-08,1,-17.987074336529634,13.890028488185303,-4.097045848344295
2018-01-09,1,-18.006189241586807,13.897885772720986,-4.108303468865783
2018-01-10,1,-17.97686118290007,13.901100361789402,-4.075760821110633
2018-01-11,1,-18.00244083428104,13.923028331229721,-4.079412503051281
2018-01-12,1,-17.996664385429188,13.931119122289036,-4.065545263140116
2018-01-15,1,-17.858487625198556,13.943419456400315,-3.9150681687982045
2018-01-16,1,-17.948872275645364,13.950698713929578,-3.9981735617157503
2018-01-17,1,-17.958109022428495,13.954390704000115,-4.003718318428344
2018-01-18,1,-18.01280492590044,13.96045076937135,-4.052354156529053
2018-01-19,1,-17.98826600763414,13.959285801212221,-4.028980206421884
2018-01-22,1,-18.06260993563628,13.973013928987656,-4.089596006648588
2018-01-23,1,-18.116243811641983,13.975310860465044,-4.140932951176902
2018-01-24,1,-18.141664467164656,13.986697357116597,-4.154967110048021
2018-01-25,1,-18.13539531907685,14.00110032674783,-4.134294992328983
2018-01-26,1,-18.178386081442202,14.01929851514596,-4.159087566296206
2018-01-29,1,-18.099405545832234,14.023046254161818,-4.076359291670379
2018-01-30,1,-18.104445739961083,14.0420692075481,-4.062376532412946
2018-01-31,1,-18.018200700667755,14.090440158318213,-3.9277605423495063
2018-02-01,1,-17.74416355381661,14.106467606848769,-3.637695946967804
2018-02-02,1,-17.822074964045235,14.154274390481156,-3.6678005735640444
2018-02-05,1,-17.951362490144838,14.271341969490171,-3.68002052065463
2018-02-06,1,-17.683819932145543,14.416901973923627,-3.266917958221876
2018-02-07,1,-17.537431563170657,14.29142320917936,-3.2460083539912565
2018-02-08,1,-17.581328406956505,14.326149291165187,-3.2551791157912775
2018-02-09,1,-17.442232736998854,14.533373281553118,-2.9088594554456955
2018-02-12,1,-17.564736750433834,14.508922296637458,-3.0558144537963354
2018-02-13,1,-17.564473608901984,14.464749592001638,-3.0997240169003053
2018-02-14,1,-17.586001916220614,14.461470699960648,-3.1245312162599244
2018-02-22,1,-17.67784371499319,14.389280824442423,-3.288562890550726
2018-02-23,1,-17.72644388422395,14.390573384711399,-3.335870499512509
2018-02-26,1,-17.816759836650103,14.35734267641311,-3.459417160236949
2018-02-27,1,-17.7677108715745,14.358476921197877,-3.4092339503765805
2018-02-28,1,-17.803125421882353,14.41389507728945,-3.3892303445928587
2018-03-01,1,-17.906461319922332,14.453900318049298,-3.45256100187299
2018-03-02,1,-17.921315683095987,14.497741914917468,-3.4235737681784757
2018-03-05,1,-17.93102566804655,14.499042583215829,-3.4319830848306783
2018-03-06,1,-18.03340446956224,14.49059226386502,-3.5428122056971763
2018-03-07,1,-18.001599267672738,14.506000421354237,-3.495598846318457
2018-03-08,1,-18.065353279085265,14.506801907455317,-3.5585513716299055
2018-03-09,1,-18.128293206258437,14.498429635703621,-3.629863570554774
2018-03-12,1,-18.182978655213567,14.474086727573146,-3.708891927640377
2018-03-13,1,-18.14355610987397,14.49073434798979,-3.6528217618841365
2018-03-14,1,-18.107264012684006,14.51671265075575,-3.590551361928212
2018-03-15,1,-18.139423971242607,14.543894383316458,-3.595529587926106
2018-03-16,1,-18.098992003256694,14.541639891472695,-3.5573521117839535
2018-03-19,1,-18.093904054918138,14.543648508836968,-3.5502555460811256
2018-03-20,1,-18.189381541498918,14.594282218419485,-3.5950993230793884
2018-03-21,1,-18.167370163296848,14.589612141224073,-3.5777580220727314
2018-03-22,1,-18.17267289156653,14.595126191041313,-3.5775467005251738
2018-03-23,1,-18.000683245261147,14.797251502260984,-3.20343174300012
2018-03-26,1,-18.156575409900782,14.911535824828558,-3.24503958507218
2018-03-27,1,-18.220649620552855,14.851843717534729,-3.3688059030180826
2018-03-28,1,-18.19503981022964,14.939571448355967,-3.2554683618736324
2018-03-29,1,-18.289383758536587,14.927041598969527,-3.3623421595670178
2018-03-30,1,-18.333179032635957,14.91896660578578,-3.4142124268501366
2018-04-02,1,-18.32432030074899,14.915497215905802,-3.408823084843146
2018-04-03,1,-18.34143193303275,15.004067392309016,-3.3373645407236916
2018-04-04,1,-18.300819592533472,14.977921519915233,-3.3228980726181963
2018-04-09,1,-18.356981823774074,15.004426442793266,-3.352555380980765
2018-04-10,1,-18.406021860137013,15.000556804415696,-3.4054650557212724
2018-04-11,1,-18.432044120616023,14.983534141842574,-3.448509978773406
2018-04-12,1,-18.374833871733507,14.997357267485222,-3.3774766042482414
2018-04-13,1,-18.30742438521539,14.971002593622439,-3.3364217915929095
2018-04-16,1,-18.244884249616675,14.9688574788061,-3.27602677081053
2018-04-17,1,-18.086402261599336,14.964472235758087,-3.121930025841202
2018-04-18,1,-18.095037757239467,14.9220544259521,-3.172983331287322
2018-04-19,1,-18.16152577191187,14.92283276916384,-3.2386930027479823
2018-04-20,1,-18.014098103264907,14.947939892687408,-3.0661582105774503
2018-04-23,1,-17.981612459826504,14.959638966292093,-3.0219734935343636
2018-04-24,1,-18.149544751620912,14.968618569443128,-3.1809261821777364
2018-04-25,1,-18.19987425847394,15.004818873106387,-3.195055385367505
2018-04-26,1,-18.06510836471346,15.008546145078947,-3.0565622196344644
2018-04-27,1,-18.09288217717694,14.98859846595319,-3.1042837112237023
2018-05-02,1,-18.073808782293654,14.983858477918112,-3.0899503043754963
